id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_cma,kuz_type_exam,kuz_type_tma,final_result,kuz_duration_days,kuz_score_cv,kuz_score_range,kuz_workload_per_module,kuz_assess_per_day
685287,3,10.0,30.0,1,57.0,39.60639678974429,1.0,86.0,4,1,8,Pass,0,0.6948490542964076,85.0,15.0,3.0
685412,1,28.0,28.0,1,73.0,0.0,73.0,73.0,4,2,10,Distinction,0,0.0,0.0,14.0,1.0
685458,11,6.818181818181818,75.0,1,90.0,14.231846491072568,51.0,100.0,4,2,10,Pass,0,0.15813162592156604,49.0,37.5,11.0
685474,1,5.0,5.0,1,44.0,0.0,44.0,44.0,2,0,5,Withdrawn,0,0.0,0.0,2.5,1.0
685487,3,16.666666666666668,50.0,1,32.333333333333336,9.877021593352705,23.0,46.0,4,1,8,Distinction,0,0.30547488519209753,23.0,25.0,3.0
685514,7,28.571428571428573,200.0,1,55.71428571428572,12.115094312636682,44.0,78.0,4,1,4,Pass,0,0.2174504068366767,34.0,100.0,7.0
685572,1,12.5,12.5,1,28.0,0.0,28.0,28.0,3,1,3,Pass,0,0.0,0.0,6.25,1.0
685597,2,11.5,23.0,1,55.0,0.0,55.0,55.0,4,1,1,Pass,0,0.0,0.0,11.5,2.0
685619,6,10.166666666666666,61.0,1,72.66666666666667,14.197026292697904,57.0,100.0,11,0,8,Withdrawn,0,0.19537191877054108,43.0,30.5,6.0
685705,7,28.571428571428573,200.0,1,54.0,4.780914437337575,47.0,60.0,8,0,6,Withdrawn,0,0.08853545090374304,13.0,100.0,7.0
685849,12,8.333333333333334,100.0,1,84.0,9.228578799938084,66.0,97.0,4,1,4,Pass,0,0.1098640320246911,31.0,50.0,12.0
685860,14,14.285714285714286,200.0,1,92.64285714285714,4.133610370351509,87.0,100.0,4,0,3,Withdrawn,0,0.04461876989996789,13.0,100.0,14.0
685871,3,8.0,24.0,1,54.0,10.03327796219494,40.0,63.0,4,1,4,Distinction,0,0.18580144030358334,23.0,12.0,3.0
685950,12,8.333333333333334,100.0,1,74.25,10.231690964840569,52.0,88.0,4,1,7,Pass,0,0.13780054985912485,36.0,50.0,12.0
685964,12,8.333333333333334,100.0,1,83.66666666666667,6.612278141625791,72.0,95.0,4,2,10,Distinction,0,0.07903121190352086,23.0,50.0,12.0
685988,9,22.22222222222222,200.0,1,50.66666666666666,19.067132861433457,24.0,84.0,2,0,1,Withdrawn,0,0.37632498325872,60.0,100.0,9.0
686001,5,25.0,125.0,1,75.6,15.027973915335362,54.0,100.0,4,1,4,Distinction,0,0.1987827211184212,46.0,62.5,5.0
686018,4,18.75,75.0,1,72.5,17.79747173055769,54.0,100.0,4,2,10,Distinction,0,0.2454823653113838,46.0,37.5,4.0
686058,12,8.333333333333334,100.0,1,90.75,4.380353866983807,83.0,99.0,4,1,8,Distinction,0,0.04826836163873769,16.0,50.0,12.0
686110,11,9.090909090909092,100.0,1,84.81818181818181,14.509045340552731,65.0,100.0,3,1,7,Pass,0,0.17106055398115108,35.0,50.0,11.0
686268,6,13.0,78.0,1,69.5,5.499999999999999,62.0,80.0,4,2,10,Pass,0,0.0791366895088246,18.0,39.0,6.0
686411,5,20.0,100.0,1,55.6,27.796402644946703,1.0,75.0,4,1,4,Distinction,0,0.49993529037790313,74.0,50.0,5.0
686515,23,17.391304347826086,400.0,2,69.04347826086956,15.175719339356494,40.0,90.0,4,1,1,Distinction,0,0.21979945828073794,50.0,133.33333333333334,23.0
686558,12,10.166666666666666,122.0,1,50.833333333333336,34.74870101489007,0.0,100.0,11,1,9,Pass,0,0.683580990124113,100.0,61.0,12.0
686584,5,5.0,25.0,1,69.0,17.82133552795637,50.0,100.0,4,2,10,Pass,0,0.25828022129965433,50.0,12.5,5.0
686957,9,9.0,81.0,1,73.11111111111111,19.41044646830066,55.0,100.0,4,1,4,Pass,0,0.265492425266374,45.0,40.5,9.0
687023,13,14.23076923076923,185.0,1,85.38461538461539,12.658463034291822,50.0,100.0,2,1,7,Pass,0,0.1482522680346975,50.0,92.5,13.0
687160,12,8.333333333333334,100.0,1,93.75,2.4874685927665503,90.0,97.0,4,1,4,Distinction,0,0.02653299803982456,7.0,50.0,12.0
687190,12,8.333333333333334,100.0,1,79.75,11.292512268460609,62.0,96.0,4,1,4,Distinction,0,0.1415988981424666,34.0,50.0,12.0
687206,12,8.333333333333334,100.0,1,73.58333333333333,10.347772170321925,57.0,92.0,4,1,4,Distinction,0,0.14062657344999346,35.0,50.0,12.0
687216,8,15.5,124.0,1,77.75,15.319513699853529,52.0,100.0,4,1,4,Distinction,0,0.1970355434446043,48.0,62.0,8.0
687310,11,9.090909090909092,100.0,1,90.1818181818182,9.693654736411872,72.0,100.0,2,0,4,Fail,0,0.10749012189328552,28.0,50.0,11.0
687686,14,14.285714285714286,200.0,1,76.85714285714286,15.027865274012726,31.0,94.0,9,1,8,Pass,0,0.1955298430285877,63.0,100.0,14.0
687844,7,28.571428571428573,200.0,1,84.85714285714286,5.692816812906079,74.0,91.0,2,0,6,Withdrawn,0,0.06708706602817019,17.0,100.0,7.0
687877,14,14.285714285714286,200.0,1,76.6923076923077,11.531792944755384,47.0,94.0,4,1,4,Pass,0,0.15036439952565978,47.0,100.0,14.0
687981,7,28.571428571428573,200.0,1,66.14285714285714,14.894184593118132,36.0,82.0,4,2,8,Pass,0,0.2251820530789472,46.0,100.0,7.0
688033,23,17.391304347826086,400.0,2,92.04347826086956,5.879058345699258,73.0,100.0,4,0,2,Fail,0,0.06387262186207494,27.0,133.33333333333334,23.0
688171,11,9.090909090909092,100.0,1,82.81818181818181,16.969588744243637,58.0,100.0,1,0,2,Withdrawn,0,0.2049017276978716,42.0,50.0,11.0
688281,1,16.0,16.0,1,47.0,0.0,47.0,47.0,4,1,4,Distinction,0,0.0,0.0,8.0,1.0
688337,9,0.0,0.0,1,70.22222222222223,22.194983305932386,35.0,100.0,11,1,9,Pass,0,0.31606779574174254,65.0,0.0,9.0
688521,11,6.818181818181818,75.0,1,84.63636363636364,6.677951880802531,69.0,96.0,4,1,4,Distinction,0,0.07890168616639022,27.0,37.5,11.0
688533,6,8.0,48.0,1,80.33333333333333,13.960261060914616,69.0,100.0,3,0,2,Withdrawn,0,0.17377918116766103,31.0,24.0,6.0
688537,14,14.285714285714286,200.0,1,74.92857142857143,9.873950473806504,58.0,89.0,1,0,1,Fail,0,0.13177817425013977,31.0,100.0,14.0
688707,7,0.0,0.0,1,68.0,18.431339769921387,40.0,100.0,3,0,2,Fail,0,0.2710491102775335,60.0,0.0,7.0
688770,14,14.285714285714286,200.0,1,78.07142857142857,18.23835944108024,24.0,100.0,3,1,3,Pass,0,0.23361118838478204,76.0,100.0,14.0
689004,14,14.285714285714286,200.0,1,88.21428571428571,16.423757058552937,35.0,100.0,4,1,4,Distinction,0,0.18618023984875934,65.0,100.0,14.0
689050,12,8.333333333333334,100.0,1,73.91666666666667,7.729363205048366,60.0,88.0,3,2,10,Distinction,0,0.10456861015305194,28.0,50.0,12.0
689190,12,8.333333333333334,100.0,1,88.41666666666667,6.369959881262118,75.0,97.0,4,2,10,Pass,0,0.07204478577814136,22.0,50.0,12.0
689217,12,8.333333333333334,100.0,1,60.083333333333336,11.228374276309502,43.0,80.0,4,1,8,Pass,0,0.18688001258412465,37.0,50.0,12.0
689246,15,8.333333333333334,125.0,1,70.8,17.64539600009022,32.0,91.0,4,1,4,Pass,0,0.24922875354324106,59.0,62.5,15.0
689399,2,11.25,22.5,1,42.5,1.5,41.0,44.0,4,1,4,Pass,0,0.03529411681660902,3.0,11.25,2.0
689436,12,8.333333333333334,100.0,1,85.41666666666667,7.387583426864897,76.0,98.0,1,0,1,Withdrawn,0,0.08648878057025698,22.0,50.0,12.0
689527,3,8.0,24.0,1,80.66666666666667,15.520595635763751,62.0,100.0,0,0,3,Fail,0,0.1924040757441282,38.0,12.0,3.0
689637,12,8.333333333333334,100.0,1,97.5,3.617089069035117,89.0,100.0,3,1,4,Distinction,0,0.03709834904550532,11.0,50.0,12.0
689759,12,15.208333333333334,182.5,1,52.25,11.762404799473051,35.0,75.0,4,2,10,Pass,0,0.2251177908967514,40.0,91.25,12.0
689855,11,9.090909090909092,100.0,1,73.9090909090909,17.758247996376962,38.0,100.0,11,1,9,Distinction,0,0.24027149485505553,62.0,50.0,11.0
690046,7,28.571428571428573,200.0,1,79.71428571428571,14.1997413026162,51.0,96.0,3,0,3,Withdrawn,0,0.17813295317452105,45.0,100.0,7.0
690062,5,15.0,75.0,1,35.8,16.203703280423277,12.0,55.0,4,1,4,Pass,0,0.45261739742474527,43.0,37.5,5.0
690365,10,8.2,82.0,1,68.7,15.03362896974646,40.0,80.0,4,2,8,Pass,0,0.21883011282265424,40.0,41.0,10.0
690404,7,28.571428571428573,200.0,1,87.28571428571429,7.75912892228587,73.0,95.0,4,1,4,Pass,0,0.0888934563563779,22.0,100.0,7.0
690439,6,30.0,180.0,1,91.0,3.3166247903554007,84.0,93.0,2,0,2,Fail,0,0.03644642586713159,9.0,90.0,6.0
690507,7,24.142857142857142,169.0,1,82.57142857142857,8.191583535332256,73.0,93.0,4,1,8,Pass,0,0.09920602777315503,20.0,84.5,7.0
690589,16,7.8125,125.0,1,84.0625,17.22087668354895,40.0,100.0,4,1,4,Fail,0,0.20485801015543129,60.0,62.5,16.0
690644,3,24.0,72.0,1,64.66666666666667,10.208928554075705,52.0,77.0,4,1,3,Pass,0,0.15787002674544862,25.0,36.0,3.0
690695,10,8.2,82.0,1,78.9,15.423683088030565,57.0,100.0,3,0,3,Withdrawn,0,0.1954839403364591,43.0,41.0,10.0
690733,9,22.22222222222222,200.0,1,41.0,14.29840705968481,15.0,67.0,4,2,10,Distinction,0,0.3487416270961752,52.0,100.0,9.0
690763,11,9.090909090909092,100.0,1,66.72727272727273,12.4322959854998,40.0,80.0,1,0,2,Fail,0,0.18631505966080675,40.0,50.0,11.0
690962,12,8.333333333333334,100.0,1,84.41666666666667,7.088233599110256,71.0,97.0,2,0,4,Withdrawn,0,0.08396722821492235,26.0,50.0,12.0
691069,2,18.75,37.5,1,55.0,19.0,36.0,74.0,3,2,9,Pass,0,0.34545453917355384,38.0,18.75,2.0
691195,1,12.5,12.5,1,86.0,0.0,86.0,86.0,4,1,4,Fail,0,0.0,0.0,6.25,1.0
691218,5,20.0,100.0,1,89.0,6.752777206453654,80.0,100.0,3,0,8,Fail,0,0.07587390034359275,20.0,50.0,5.0
691433,1,0.0,0.0,1,50.0,0.0,50.0,50.0,2,0,1,Fail,0,0.0,0.0,0.0,1.0
691550,12,8.333333333333334,100.0,1,82.91666666666667,9.123763234299512,69.0,100.0,4,1,4,Distinction,0,0.11003533416198003,31.0,50.0,12.0
691843,5,20.0,100.0,1,75.6,12.419339757008018,66.0,100.0,4,1,4,Pass,0,0.16427697873982858,34.0,50.0,5.0
691926,9,0.0,0.0,1,79.44444444444444,16.06314699422329,60.0,100.0,4,1,4,Pass,0,0.20219345612345244,40.0,0.0,9.0
692105,3,20.83333333333333,62.5,1,40.66666666666666,1.2472191289246473,39.0,42.0,4,1,4,Distinction,0,0.030669322088245708,3.0,31.25,3.0
692363,1,12.5,12.5,1,78.0,0.0,78.0,78.0,2,0,1,Withdrawn,0,0.0,0.0,6.25,1.0
692490,10,9.9,99.0,1,45.0,14.34573107234344,13.0,67.0,4,1,4,Pass,0,0.31879401674554275,54.0,49.5,10.0
692500,4,6.25,25.0,1,73.75,18.60611458633962,44.0,90.0,2,0,1,Withdrawn,0,0.25228629605496034,46.0,12.5,4.0
692603,12,8.333333333333334,100.0,1,71.25,6.495190528383295,63.0,85.0,4,2,10,Distinction,0,0.09116056753996811,22.0,50.0,12.0
692654,4,25.0,100.0,1,84.0,5.099019513592786,78.0,92.0,4,1,4,Pass,0,0.060702612534406834,14.0,50.0,4.0
692850,4,25.0,100.0,1,73.25,4.437059837324712,66.0,78.0,1,0,4,Withdrawn,0,0.06057419490444393,12.0,50.0,4.0
692928,12,8.333333333333334,100.0,1,83.83333333333333,10.534335395373654,53.0,99.0,4,1,8,Pass,0,0.1256580747878598,46.0,50.0,12.0
693058,1,16.0,16.0,1,100.0,0.0,100.0,100.0,4,2,10,Distinction,0,0.0,0.0,8.0,1.0
693111,8,7.125,57.0,1,72.0,7.071067811865479,62.0,83.0,2,0,1,Withdrawn,0,0.09820927380078064,21.0,28.5,8.0
693141,10,27.2,272.0,2,66.8,15.387007506334683,43.0,84.0,1,1,3,Pass,0,0.23034442029925545,41.0,90.66666666666667,10.0
693182,1,12.5,12.5,1,78.0,0.0,78.0,78.0,4,1,4,Pass,0,0.0,0.0,6.25,1.0
693204,10,8.2,82.0,1,91.1,10.13360745243272,74.0,100.0,4,1,4,Pass,0,0.1112360849747161,26.0,41.0,10.0
693302,14,21.571428571428573,302.0,2,62.5,21.995941184032763,32.0,98.0,4,1,4,Distinction,0,0.35193505331356334,66.0,100.66666666666667,14.0
693340,1,10.0,10.0,1,76.0,0.0,76.0,76.0,3,0,2,Withdrawn,0,0.0,0.0,5.0,1.0
693747,4,25.0,100.0,1,75.0,10.931605554537722,61.0,88.0,4,1,4,Pass,0,0.14575473878377312,27.0,50.0,4.0
693998,16,25.0,400.0,2,70.5625,19.896509587111,40.0,100.0,2,0,1,Withdrawn,0,0.2819700167247615,60.0,133.33333333333334,16.0
694103,4,25.0,100.0,1,68.5,6.10327780786685,64.0,79.0,4,1,4,Pass,0,0.08909894479953147,15.0,50.0,4.0
694147,1,5.0,5.0,1,63.0,0.0,63.0,63.0,1,0,3,Withdrawn,0,0.0,0.0,2.5,1.0
694212,2,5.0,10.0,1,75.0,0.0,75.0,75.0,3,0,1,Withdrawn,0,0.0,0.0,5.0,2.0
694362,4,25.0,100.0,1,82.25,7.0133800695527695,76.0,94.0,4,1,4,Distinction,0,0.0852690575596804,18.0,50.0,4.0
694472,4,25.0,100.0,1,87.0,4.301162633521313,81.0,92.0,3,1,4,Pass,0,0.04943865039175475,11.0,50.0,4.0
694510,4,18.75,75.0,1,45.75,25.791229129298976,26.0,90.0,3,0,2,Fail,0,0.563742700886476,64.0,37.5,4.0
694523,7,28.571428571428573,200.0,1,68.0,11.686377906410032,52.0,87.0,4,1,4,Distinction,0,0.17185849609634613,35.0,100.0,7.0
694563,3,16.666666666666668,50.0,1,57.66666666666666,15.412837362262522,37.0,74.0,3,0,2,Withdrawn,0,0.2672746317049924,37.0,25.0,3.0
694579,7,28.571428571428573,200.0,1,48.142857142857146,6.685347975312909,41.0,61.0,4,1,8,Pass,0,0.1388647918550054,20.0,100.0,7.0
694680,12,8.333333333333334,100.0,1,79.0,6.64580067912563,63.0,86.0,3,1,7,Pass,0,0.08412405816457685,23.0,50.0,12.0
694807,1,2.0,2.0,1,50.0,0.0,50.0,50.0,2,0,2,Withdrawn,0,0.0,0.0,1.0,1.0
694860,11,9.090909090909092,100.0,1,92.72727272727272,6.91626421876736,80.0,100.0,4,1,4,Distinction,0,0.07458716233919821,20.0,50.0,11.0
694871,10,9.9,99.0,1,84.7,14.290206436577463,60.0,100.0,3,1,8,Withdrawn,0,0.1687155403525611,40.0,49.5,10.0
695232,20,13.75,275.0,2,84.65,12.2648889110338,54.0,100.0,4,1,1,Distinction,0,0.14488941247660234,46.0,91.66666666666667,20.0
695270,12,8.333333333333334,100.0,1,93.91666666666669,2.01900690659762,91.0,98.0,4,2,10,Pass,0,0.02149785503211817,7.0,50.0,12.0
695340,2,22.0,44.0,1,44.0,14.0,30.0,58.0,1,0,1,Withdrawn,0,0.3181818109504134,28.0,22.0,2.0
695354,11,9.090909090909092,100.0,1,85.72727272727273,10.506196518686304,64.0,100.0,4,1,4,Distinction,0,0.12255372254237369,36.0,50.0,11.0
695518,11,9.090909090909092,100.0,1,77.63636363636364,12.793981022856924,60.0,100.0,4,1,2,Pass,0,0.1647936644481216,40.0,50.0,11.0
695653,5,15.0,75.0,1,77.6,3.929376540877701,72.0,84.0,4,1,8,Fail,0,0.05063629497733771,12.0,37.5,5.0
695673,7,28.571428571428573,200.0,1,88.71428571428571,7.977007776179271,73.0,96.0,4,1,4,Distinction,0,0.08991796103676195,23.0,100.0,7.0
695732,11,7.181818181818182,79.0,1,67.9090909090909,18.88459952378005,16.0,83.0,4,1,4,Distinction,0,0.2780864681427435,67.0,39.5,11.0
696019,3,10.666666666666666,32.0,1,60.333333333333336,33.82635395992631,13.0,90.0,0,0,1,Withdrawn,0,0.560657791148097,77.0,16.0,3.0
696271,11,9.090909090909092,100.0,1,85.9090909090909,13.013660972256286,70.0,100.0,4,1,4,Distinction,0,0.15148176616774575,30.0,50.0,11.0
696324,9,0.0,0.0,1,78.33333333333333,13.333333333333334,60.0,100.0,3,0,6,Withdrawn,0,0.17021276378451794,40.0,0.0,9.0
696469,11,9.090909090909092,100.0,1,94.0,6.508735388970452,80.0,100.0,4,1,4,Distinction,0,0.0692418651034956,20.0,50.0,11.0
696501,9,0.0,0.0,1,58.66666666666666,21.54581681492308,35.0,100.0,1,0,3,Withdrawn,0,0.3672582349033781,65.0,0.0,9.0
696696,11,9.090909090909092,100.0,1,87.63636363636364,11.49128307791865,60.0,100.0,4,1,4,Distinction,0,0.13112459794059603,40.0,50.0,11.0
696833,11,9.090909090909092,100.0,1,86.36363636363636,9.138059544093863,76.0,100.0,4,1,4,Pass,0,0.10580910928540242,24.0,50.0,11.0
696869,11,9.090909090909092,100.0,1,75.72727272727273,11.584401024974836,60.0,100.0,4,1,1,Pass,0,0.15297528162304333,40.0,50.0,11.0
697253,4,25.0,100.0,1,77.75,3.344772040064913,72.0,80.0,2,0,6,Withdrawn,0,0.04301957552469888,8.0,50.0,4.0
697283,16,25.0,400.0,2,66.25,19.658013633121737,19.0,88.0,1,0,2,Withdrawn,0,0.29672472960599255,69.0,133.33333333333334,16.0
697460,5,20.0,100.0,1,50.8,25.419677417308037,1.0,72.0,2,0,2,Fail,0,0.5003873408842657,71.0,50.0,5.0
697567,14,26.928571428571427,377.0,2,75.07142857142857,13.879400386977848,48.0,92.0,4,1,4,Distinction,0,0.18488259070345728,44.0,125.66666666666667,14.0
697948,1,12.5,12.5,1,86.0,0.0,86.0,86.0,1,0,7,Withdrawn,0,0.0,0.0,6.25,1.0
697998,12,8.333333333333334,100.0,1,86.75,9.41740410091868,68.0,98.0,9,0,7,Withdrawn,0,0.10855797109349521,30.0,50.0,12.0
698002,12,8.333333333333334,100.0,1,87.25,7.573253373991039,74.0,99.0,4,1,4,Distinction,0,0.08679946460964556,25.0,50.0,12.0
698024,2,22.0,44.0,1,63.0,7.0,56.0,70.0,2,0,2,Fail,0,0.11111110934744271,14.0,22.0,2.0
698112,1,10.0,10.0,1,24.0,0.0,24.0,24.0,1,0,2,Withdrawn,0,0.0,0.0,5.0,1.0
698299,11,9.090909090909092,100.0,1,88.0,13.631514289255684,57.0,100.0,4,1,4,Distinction,0,0.15490356970854674,43.0,50.0,11.0
698355,11,9.090909090909092,100.0,1,73.81818181818181,16.737645005513123,40.0,100.0,4,1,8,Distinction,0,0.2267414933084827,60.0,50.0,11.0
698359,13,23.07692307692308,300.0,2,77.23076923076923,12.34849007371313,50.0,96.0,4,1,4,Pass,0,0.15989080565706199,46.0,100.0,13.0
698598,3,8.0,24.0,1,79.0,8.602325267042627,68.0,89.0,3,0,5,Withdrawn,0,0.10889019187534728,21.0,12.0,3.0
699370,12,8.333333333333334,100.0,1,88.5,5.545268253204709,76.0,98.0,0,0,1,Fail,0,0.06265839763329166,22.0,50.0,12.0
921739,4,25.0,100.0,1,99.5,0.5,99.0,100.0,2,0,1,Withdrawn,0,0.005025125577636929,1.0,50.0,4.0
941282,8,0.0,0.0,1,62.25,24.833193511910626,0.0,80.0,4,1,4,Distinction,0,0.39892679699572414,80.0,0.0,8.0
943374,11,9.090909090909092,100.0,1,92.63636363636364,6.498569454786003,80.0,100.0,4,1,8,Fail,0,0.07015138688025592,20.0,50.0,11.0
986561,1,0.0,0.0,1,74.0,0.0,74.0,74.0,4,1,4,Pass,0,0.0,0.0,0.0,1.0
1031884,11,9.090909090909092,100.0,1,87.0909090909091,8.404052544668774,77.0,100.0,4,2,10,Distinction,0,0.09649747069925296,23.0,50.0,11.0
1076015,11,9.090909090909092,100.0,1,95.8181818181818,4.260136186858177,87.0,100.0,4,1,4,Pass,0,0.04446062387701432,13.0,50.0,11.0
1101190,11,9.090909090909092,100.0,1,87.54545454545455,9.65178868362691,75.0,100.0,4,1,4,Pass,0,0.11024888297731911,25.0,50.0,11.0
1301103,11,9.090909090909092,100.0,1,89.0,9.005049088756213,74.0,100.0,4,1,4,Pass,0,0.10118032570309986,26.0,50.0,11.0
1332356,9,9.0,81.0,1,82.44444444444444,13.77688169129003,60.0,100.0,4,2,9,Pass,0,0.16710503196450807,40.0,40.5,9.0
1332514,11,9.090909090909092,100.0,1,75.9090909090909,16.566420282962024,53.0,100.0,3,0,2,Withdrawn,0,0.2182402643256759,47.0,50.0,11.0
1340760,11,9.090909090909092,100.0,1,84.9090909090909,14.26664606985975,62.0,100.0,6,0,7,Withdrawn,0,0.16802259627431337,38.0,50.0,11.0
1345808,10,8.2,82.0,1,91.8,7.277362159464102,80.0,100.0,3,1,7,Withdrawn,0,0.07927409673409591,20.0,41.0,10.0
1352733,11,9.090909090909092,100.0,1,80.72727272727273,12.8352561973999,60.0,100.0,4,1,4,Distinction,0,0.15899528876402108,40.0,50.0,11.0
1360953,16,25.0,400.0,2,88.875,6.669660785977049,78.0,98.0,4,1,4,Distinction,0,0.0750454088431127,20.0,133.33333333333334,16.0
1442981,2,11.25,22.5,1,35.5,1.5,34.0,37.0,4,1,3,Pass,0,0.042253519936520566,3.0,11.25,2.0
1483632,7,28.571428571428573,200.0,1,70.71428571428571,9.557559247815846,54.0,84.0,3,1,4,Pass,0,0.13515740159314973,30.0,100.0,7.0
1490624,3,24.0,72.0,1,63.0,22.22611077089287,32.0,83.0,4,1,8,Distinction,0,0.35279540346186455,51.0,36.0,3.0
1501577,10,8.2,82.0,1,87.3,10.621205204683704,75.0,100.0,11,1,9,Distinction,0,0.12166328846529686,25.0,41.0,10.0
1501614,11,9.090909090909092,100.0,1,64.0,13.98700695775775,43.0,86.0,4,1,4,Pass,0,0.21854698030016828,43.0,50.0,11.0
1532840,3,8.0,24.0,1,78.33333333333333,19.36204764194348,53.0,100.0,8,0,6,Withdrawn,0,0.2471750731247031,47.0,12.0,3.0
1554143,13,23.07692307692308,300.0,2,75.92307692307692,17.834545296058426,41.0,96.0,3,0,8,Withdrawn,0,0.23490282248735853,55.0,100.0,13.0
1593442,5,9.6,48.0,1,77.2,14.330387294138283,58.0,97.0,4,1,4,Pass,0,0.18562677601698843,39.0,24.0,5.0
1612600,11,9.090909090909092,100.0,1,83.9090909090909,14.418766467568616,60.0,100.0,1,1,7,Withdrawn,0,0.17183795152008377,40.0,50.0,11.0
1634278,5,20.0,100.0,1,35.4,17.6136310850432,1.0,50.0,10,0,8,Withdrawn,0,0.4975601860870908,49.0,50.0,5.0
1646172,5,20.0,100.0,1,67.0,16.69730517179344,55.0,100.0,4,1,1,Pass,0,0.2492135063071632,45.0,50.0,5.0
1658963,11,9.090909090909092,100.0,1,87.54545454545455,11.396679232156233,60.0,100.0,11,1,9,Pass,0,0.1301801351212223,40.0,50.0,11.0
1671022,7,8.857142857142858,62.0,1,64.28571428571429,32.5914725293696,0.0,100.0,4,1,4,Distinction,0,0.50697845368164,100.0,31.0,7.0
1681946,11,9.090909090909092,100.0,1,63.09090909090909,19.910958816484342,40.0,100.0,2,0,2,Withdrawn,0,0.3155915612533438,60.0,50.0,11.0
1752813,12,8.333333333333334,100.0,1,94.08333333333331,2.9849157814287204,88.0,100.0,4,1,4,Distinction,0,0.031726296719600616,12.0,50.0,12.0
1773925,10,8.2,82.0,1,61.2,37.38395377698833,0.0,100.0,4,1,4,Distinction,0,0.6108489079434546,100.0,41.0,10.0
1808622,10,8.2,82.0,1,66.2,28.049242414011825,0.0,100.0,4,1,4,Pass,0,0.4237045617871188,100.0,41.0,10.0
1810414,1,5.0,5.0,1,65.0,0.0,65.0,65.0,4,1,8,Fail,0,0.0,0.0,2.5,1.0
1817515,20,15.0,300.0,1,82.15,14.018826627075462,48.0,97.0,3,0,2,Fail,0,0.17064913519691208,49.0,150.0,20.0
1828753,5,20.0,100.0,1,76.2,13.059862173851606,63.0,100.0,4,1,4,Distinction,0,0.1713892651241777,37.0,50.0,5.0
1850818,13,23.07692307692308,300.0,2,76.84615384615384,15.446414340432908,45.0,99.0,0,0,5,Withdrawn,0,0.20100438820077154,54.0,100.0,13.0
1851108,7,28.571428571428573,200.0,1,93.85714285714286,3.398679215248664,87.0,98.0,4,1,4,Distinction,0,0.036211193688374874,11.0,100.0,7.0
1864086,6,30.0,180.0,1,77.5,14.591664287073858,48.0,91.0,8,0,6,Withdrawn,0,0.1882795367586364,43.0,90.0,6.0
1874160,7,28.571428571428573,200.0,1,92.14285714285714,5.792324266489512,82.0,98.0,4,2,10,Pass,0,0.06286243321765822,16.0,100.0,7.0
1897054,3,14.166666666666666,42.5,1,43.0,15.513435037626794,27.0,64.0,4,1,4,Pass,0,0.36077755062440103,37.0,21.25,3.0
1902240,13,23.07692307692308,300.0,2,78.76923076923077,8.850500604301747,64.0,97.0,4,1,8,Pass,0,0.11235986952660586,33.0,100.0,13.0
1906003,11,9.090909090909092,100.0,1,79.45454545454545,15.933747127423011,60.0,100.0,4,1,3,Pass,0,0.20053914896535754,40.0,50.0,11.0
1915824,10,25.35,253.5,2,59.4,14.520330574749323,36.0,78.0,4,1,4,Pass,0,0.2444500055605946,42.0,84.5,10.0
1916140,12,8.333333333333334,100.0,1,67.83333333333333,7.197607627229728,58.0,84.0,1,1,7,Withdrawn,0,0.10610723618362397,26.0,50.0,12.0
1936285,12,8.333333333333334,100.0,1,65.58333333333333,10.020465169952054,44.0,81.0,4,1,4,Distinction,0,0.1527898096644815,37.0,50.0,12.0
1942491,12,8.333333333333334,100.0,1,65.33333333333333,15.568843530875656,43.0,92.0,4,1,4,Pass,0,0.2382986218251587,49.0,50.0,12.0
1942870,11,6.818181818181818,75.0,1,67.0,10.929526314280295,46.0,85.0,4,1,4,Pass,0,0.1631272559873588,39.0,37.5,11.0
1961938,12,8.333333333333334,100.0,1,65.5,8.098353742170895,52.0,79.0,4,1,4,Distinction,0,0.1236389865424719,27.0,50.0,12.0
1982166,12,8.333333333333334,100.0,1,73.41666666666667,8.91121328564311,55.0,86.0,11,1,9,Pass,0,0.1213786129071214,31.0,50.0,12.0
1991399,5,10.0,50.0,1,69.0,10.276186062932103,50.0,80.0,4,2,10,Distinction,0,0.1489302306377083,30.0,25.0,5.0
2013403,7,28.571428571428573,200.0,1,96.0,2.6726124191242437,91.0,100.0,4,1,4,Pass,0,0.02783971240921387,9.0,100.0,7.0
2020916,9,0.0,0.0,1,83.88888888888889,15.595187608464665,60.0,100.0,7,2,10,Pass,0,0.18590289642788865,40.0,0.0,9.0
2026585,12,8.333333333333334,100.0,1,72.83333333333333,12.239507978491435,53.0,95.0,4,1,8,Pass,0,0.1680481621571159,42.0,50.0,12.0
2032057,7,28.571428571428573,200.0,1,76.71428571428571,11.70731499917022,56.0,90.0,1,1,6,Withdrawn,0,0.15260931829781438,34.0,100.0,7.0
2050179,5,16.0,80.0,1,52.8,21.131966306995665,21.0,75.0,4,1,4,Distinction,0,0.4002266270221409,54.0,40.0,5.0
2067377,15,25.2,378.0,2,66.93333333333334,22.76976552848584,16.0,95.0,4,1,4,Pass,0,0.34018573488496173,79.0,126.0,15.0
