id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_cma,kuz_type_exam,kuz_type_tma,final_result,kuz_duration_days
387944,4,12.5,50.0,1,72.0,0.0,72.0,72.0,3,0,5,Fail,0
387963,11,9.090909090909092,100.0,1,64.72727272727273,13.32182699107616,40.0,100.0,4,2,10,Distinction,0
389250,12,8.333333333333334,100.0,1,81.25,11.547907458352208,58.0,95.0,2,0,1,Fail,0
391059,1,5.0,5.0,1,51.0,0.0,51.0,51.0,4,1,2,Fail,0
391466,12,8.333333333333334,100.0,1,82.16666666666667,5.047001309908908,75.0,92.0,4,1,8,Fail,0
392890,4,6.25,25.0,1,65.25,14.788086421170252,49.0,80.0,2,1,8,Fail,0
393142,5,32.0,160.0,1,68.6,10.725670142233538,55.0,82.0,4,1,4,Distinction,0
394791,10,9.9,99.0,1,80.1,14.145317246354002,63.0,100.0,4,1,4,Withdrawn,0
396631,4,5.625,22.5,1,31.75,14.306903927824496,9.0,47.0,1,0,5,Withdrawn,0
400266,11,9.090909090909092,100.0,1,86.81818181818181,8.695016146340611,75.0,100.0,8,0,6,Withdrawn,0
400958,4,25.0,100.0,1,78.25,3.897114317029974,73.0,84.0,4,1,4,Fail,0
401011,7,28.571428571428573,200.0,1,47.0,13.648652471424214,23.0,63.0,0,0,5,Withdrawn,0
402210,1,12.5,12.5,1,86.0,0.0,86.0,86.0,3,1,8,Withdrawn,0
402378,3,4.166666666666667,12.5,1,37.0,3.265986323710904,33.0,41.0,4,1,4,Pass,0
406698,7,13.928571428571429,97.5,1,61.85714285714285,17.10829849958845,31.0,90.0,3,0,3,Fail,0
409733,11,9.090909090909092,100.0,1,75.45454545454545,12.964031614527917,60.0,100.0,4,1,4,Pass,0
409953,5,20.0,100.0,1,72.0,15.974980438172686,41.0,87.0,4,2,10,Pass,0
410176,8,17.5,140.0,2,60.75,24.52931919153077,4.0,89.0,2,0,1,Fail,0
411549,11,9.090909090909092,100.0,1,62.45454545454545,13.560394445614817,40.0,80.0,4,2,10,Pass,0
412600,10,8.2,82.0,1,83.9,15.71909666615738,60.0,100.0,4,1,9,Pass,0
412663,11,9.090909090909092,100.0,1,85.0909090909091,14.556813746362254,60.0,100.0,4,2,10,Pass,0
413200,12,8.333333333333334,100.0,1,90.08333333333331,5.251322584729384,82.0,100.0,11,1,9,Fail,0
414772,3,8.0,24.0,1,86.66666666666667,11.025223605694151,73.0,100.0,2,1,3,Pass,0
415631,7,6.428571428571429,45.0,1,91.57142857142856,10.167976942442426,74.0,100.0,3,1,4,Pass,0
416284,8,12.5,100.0,1,55.42857142857143,13.15682487594657,41.0,76.0,3,0,4,Fail,0
417522,12,8.333333333333334,100.0,1,80.0,8.75595035770913,65.0,92.0,4,1,4,Pass,0
417724,2,12.5,25.0,1,65.0,1.0,64.0,66.0,4,1,8,Pass,0
418397,12,8.333333333333334,100.0,1,88.75,6.857173859056902,77.0,98.0,4,2,10,Pass,0
419024,1,12.5,12.5,1,82.0,0.0,82.0,82.0,9,0,6,Withdrawn,0
422343,9,0.0,0.0,1,64.22222222222223,20.82081105143376,20.0,100.0,4,2,10,Pass,0
422542,10,9.9,99.0,1,92.6,6.468384651518493,80.0,100.0,4,1,3,Fail,0
422670,17,11.823529411764708,201.0,2,77.3529411764706,12.828924930752876,43.0,92.0,4,1,4,Pass,0
422697,11,9.090909090909092,100.0,1,84.72727272727273,12.18113973687422,66.0,100.0,9,0,6,Withdrawn,0
423607,11,6.818181818181818,75.0,1,63.72727272727273,10.58378613378123,46.0,82.0,4,1,4,Fail,0
425053,1,5.0,5.0,1,79.0,0.0,79.0,79.0,2,0,3,Fail,0
427413,4,25.0,100.0,1,82.25,8.926785535678563,72.0,93.0,4,1,8,Fail,0
429015,10,9.9,99.0,1,79.0,15.55634918610405,54.0,100.0,11,1,9,Pass,0
430020,14,14.285714285714286,200.0,1,77.5,11.86079978030872,55.0,96.0,1,0,1,Fail,0
430487,11,9.090909090909092,100.0,1,86.0,11.34580419041651,72.0,100.0,4,1,4,Distinction,0
430806,2,12.5,25.0,1,76.0,4.0,72.0,80.0,4,1,4,Pass,0
432724,5,16.0,80.0,1,64.6,9.604165762834374,53.0,75.0,4,1,1,Distinction,0
433794,11,6.818181818181818,75.0,1,76.45454545454545,8.446232472245043,59.0,90.0,3,1,3,Pass,0
437482,3,0.0,0.0,1,83.33333333333333,11.785113019775794,75.0,100.0,4,1,4,Pass,0
437968,10,8.2,82.0,1,83.3,9.381364506296515,69.0,100.0,1,0,1,Fail,0
439855,8,23.875,191.0,1,91.25,5.739120141624499,83.0,100.0,2,1,7,Withdrawn,0
440103,12,8.333333333333334,100.0,1,90.83333333333331,6.039223643997816,78.0,99.0,1,2,9,Fail,0
440171,11,9.090909090909092,100.0,1,92.54545454545456,8.835503138049317,72.0,100.0,4,1,4,Withdrawn,0
442669,11,9.090909090909092,100.0,1,86.54545454545455,9.384354836773776,72.0,100.0,4,1,4,Pass,0
446439,4,4.75,19.0,1,67.25,24.752525123712125,27.0,92.0,4,1,1,Pass,0
446479,14,14.285714285714286,200.0,1,83.57142857142857,6.008497384232313,68.0,94.0,1,0,1,Withdrawn,0
446778,12,8.333333333333334,100.0,1,77.25,10.552448373087008,58.0,94.0,4,0,4,Withdrawn,0
447644,9,0.0,0.0,1,78.77777777777777,21.97866530058324,49.0,100.0,4,2,10,Distinction,0
447695,13,14.923076923076923,194.0,1,89.53846153846153,6.698052353142946,78.0,97.0,1,0,1,Withdrawn,0
464732,12,8.333333333333334,100.0,1,79.91666666666667,15.580213591461304,52.0,98.0,3,1,4,Fail,0
464981,1,5.0,5.0,1,81.0,0.0,81.0,81.0,11,1,9,Distinction,0
465331,12,8.333333333333334,100.0,1,61.66666666666666,13.027748163908536,29.0,76.0,1,1,2,Pass,0
465619,12,8.333333333333334,100.0,1,52.41666666666666,18.949311039953116,0.0,75.0,1,0,6,Withdrawn,0
465732,11,6.818181818181818,75.0,1,81.54545454545455,12.823016496367613,54.0,97.0,2,0,2,Fail,0
465900,10,5.0,50.0,1,84.0,7.745966692414835,70.0,96.0,11,1,9,Pass,0
466360,8,19.375,155.0,2,59.25,24.483412752310493,18.0,84.0,4,1,4,Distinction,0
466372,12,8.333333333333334,100.0,1,83.41666666666667,9.187476379410302,66.0,97.0,3,0,3,Fail,0
468902,14,26.571428571428573,372.0,2,57.0,22.24859546128699,27.0,100.0,1,0,5,Fail,0
470159,11,6.818181818181818,75.0,1,82.72727272727273,4.453617714151232,74.0,90.0,4,1,4,Pass,0
470385,14,14.285714285714286,200.0,1,92.64285714285714,4.922356329720014,81.0,100.0,4,1,4,Pass,0
470617,5,10.0,50.0,1,73.2,12.82809416865966,58.0,91.0,1,0,1,Withdrawn,0
470914,5,8.6,43.0,1,67.4,8.754427451295715,60.0,80.0,2,1,7,Withdrawn,0
471810,10,8.2,82.0,1,93.3,9.220086767487604,70.0,100.0,0,0,1,Withdrawn,0
472290,8,9.375,75.0,1,72.375,18.68112349405142,33.0,95.0,1,0,5,Withdrawn,0
472651,9,10.88888888888889,98.0,1,58.22222222222222,19.234100376257544,37.0,100.0,4,2,10,Distinction,0
472736,12,8.333333333333334,100.0,1,91.58333333333331,3.988699314591439,84.0,97.0,4,1,4,Pass,0
472762,3,16.666666666666668,50.0,1,66.66666666666667,10.873004286866728,58.0,82.0,4,1,8,Distinction,0
473082,11,9.090909090909092,100.0,1,83.72727272727273,10.436743737139029,60.0,100.0,3,0,3,Withdrawn,0
473491,9,9.0,81.0,1,80.11111111111111,10.85709644471654,60.0,100.0,7,0,7,Withdrawn,0
474495,12,8.333333333333334,100.0,1,70.41666666666667,8.371164129850095,59.0,84.0,4,2,10,Distinction,0
474628,12,8.333333333333334,100.0,1,88.08333333333333,5.007633062524539,80.0,98.0,4,1,8,Pass,0
475065,10,9.9,99.0,1,72.6,17.240649639732258,29.0,100.0,4,1,4,Pass,0
475163,4,6.25,25.0,1,51.0,29.9833287011299,0.0,76.0,2,0,2,Withdrawn,0
475734,4,18.75,75.0,1,68.75,13.404756618454511,55.0,90.0,4,0,4,Fail,0
477099,10,9.9,99.0,1,85.9,13.041855696180663,59.0,100.0,4,1,6,Pass,0
477185,2,4.75,9.5,1,39.5,2.5,37.0,42.0,9,0,6,Withdrawn,0
478346,4,16.25,65.0,1,37.25,20.94486810653149,1.0,50.0,11,2,9,Pass,0
478513,4,25.0,100.0,1,66.0,15.049916943292413,43.0,85.0,4,1,4,Pass,0
479522,12,8.333333333333334,100.0,1,83.08333333333333,12.552943435262064,62.0,98.0,4,1,1,Pass,0
479987,11,9.090909090909092,100.0,1,88.63636363636364,11.105058039001262,68.0,100.0,2,0,5,Withdrawn,0
481169,11,9.090909090909092,100.0,1,70.0909090909091,22.26883082800444,40.0,100.0,3,0,4,Withdrawn,0
481314,1,12.5,12.5,1,82.0,0.0,82.0,82.0,11,1,9,Pass,0
481350,16,6.8125,109.0,1,77.25,20.27775875189366,42.0,100.0,10,1,9,Withdrawn,0
482145,12,8.333333333333334,100.0,1,70.75,11.27774356863996,51.0,88.0,3,1,4,Fail,0
483543,3,16.666666666666668,50.0,1,43.333333333333336,30.912061651652344,0.0,70.0,4,1,4,Pass,0
483666,11,9.090909090909092,100.0,1,77.72727272727273,17.178691394181598,60.0,100.0,1,0,1,Withdrawn,0
483858,9,22.22222222222222,200.0,1,74.55555555555556,12.14826106541921,60.0,91.0,3,1,7,Pass,0
484223,7,28.571428571428573,200.0,1,60.285714285714285,6.880911187881312,47.0,69.0,11,1,8,Pass,0
485920,10,9.9,99.0,1,81.2,13.392535234226564,60.0,100.0,2,0,7,Withdrawn,0
486300,5,5.0,25.0,1,62.2,8.49470423263812,46.0,71.0,1,0,1,Fail,0
487314,1,2.0,2.0,1,78.0,0.0,78.0,78.0,10,1,9,Pass,0
490313,13,14.23076923076923,185.0,1,68.92307692307692,22.87579015352102,33.0,97.0,3,0,2,Withdrawn,0
492020,7,28.571428571428573,200.0,1,53.57142857142857,20.61107291071021,22.0,90.0,1,0,1,Withdrawn,0
492537,4,25.0,100.0,1,87.5,2.598076211353318,85.0,91.0,0,1,6,Fail,0
492613,14,14.285714285714286,200.0,1,72.71428571428571,11.822669334971762,49.0,86.0,9,1,7,Withdrawn,0
493416,11,9.090909090909092,100.0,1,66.81818181818181,19.669164523635757,45.0,100.0,4,1,4,Pass,0
494211,12,8.333333333333334,100.0,1,87.5,7.11219609778396,71.0,100.0,3,0,6,Withdrawn,0
494829,13,28.307692307692307,368.0,2,80.07692307692308,13.222716690846497,61.0,100.0,3,0,3,Withdrawn,0
495438,11,9.090909090909092,100.0,1,81.0,18.115789195666256,43.0,100.0,4,1,3,Pass,0
496355,2,5.5,11.0,1,80.0,2.0,78.0,82.0,1,1,4,Pass,0
496530,11,9.090909090909092,100.0,1,81.0,12.584261454834625,62.0,100.0,1,0,3,Fail,0
496845,1,0.0,0.0,1,1.0,0.0,1.0,1.0,4,1,3,Pass,0
497955,5,20.0,100.0,1,69.4,17.21162397916013,47.0,100.0,2,0,1,Withdrawn,0
498236,12,8.333333333333334,100.0,1,75.75,6.326202125551579,66.0,87.0,4,1,4,Pass,0
498459,11,9.090909090909092,100.0,1,95.72727272727272,4.65326686984354,87.0,100.0,4,1,4,Distinction,0
498602,12,8.333333333333334,100.0,1,85.25,8.05320847033446,68.0,97.0,0,0,1,Fail,0
499703,9,22.22222222222222,200.0,1,42.888888888888886,13.835898914253171,11.0,62.0,4,1,4,Distinction,0
499813,6,15.833333333333334,95.0,1,64.33333333333333,6.394442031083626,55.0,74.0,11,1,9,Distinction,0
501146,5,20.0,100.0,1,76.8,12.921300244170476,67.0,100.0,4,1,4,Fail,0
501617,12,8.333333333333334,100.0,1,69.83333333333333,16.415609102991645,40.0,93.0,4,1,1,Distinction,0
501867,10,9.9,99.0,1,72.8,17.554486605993354,47.0,100.0,4,2,9,Pass,0
502004,1,12.5,12.5,1,76.0,0.0,76.0,76.0,1,1,11,Withdrawn,0
502353,4,18.75,75.0,1,59.25,21.602951187279945,23.0,80.0,1,0,1,Withdrawn,0
503457,9,22.22222222222222,200.0,1,57.66666666666666,12.498888839501785,33.0,73.0,4,1,4,Pass,0
503610,12,8.333333333333334,100.0,1,88.25,2.8025286201333737,85.0,93.0,3,1,4,Pass,0
503710,7,11.0,77.0,2,70.71428571428571,18.698466596521342,32.0,89.0,4,1,3,Pass,0
503779,13,14.23076923076923,185.0,1,58.46153846153846,17.234202954569437,16.0,84.0,4,1,4,Distinction,0
504363,10,8.2,82.0,1,87.5,7.297259759663213,80.0,100.0,4,1,4,Distinction,0
505700,11,9.090909090909092,100.0,1,54.81818181818182,14.640033419101089,31.0,84.0,3,0,7,Withdrawn,0
505722,14,14.285714285714286,200.0,1,75.85714285714286,15.333703041978865,38.0,94.0,4,1,7,Fail,0
506705,9,0.0,0.0,1,85.55555555555556,17.23118046585647,55.0,100.0,10,1,9,Pass,0
508244,21,14.285714285714286,300.0,2,90.76190476190476,11.64516969924711,57.0,100.0,1,0,6,Withdrawn,0
508295,10,10.0,100.0,1,70.1,13.729166034395536,39.0,91.0,8,0,6,Withdrawn,0
508637,2,11.25,22.5,1,53.0,15.0,38.0,68.0,4,2,10,Distinction,0
509148,3,24.0,72.0,1,51.66666666666666,14.383632673594278,32.0,66.0,1,0,1,Withdrawn,0
509150,2,7.5,15.0,1,82.5,2.5,80.0,85.0,2,0,2,Withdrawn,0
509710,4,15.0,60.0,1,65.75,16.391689967785506,46.0,91.0,1,0,1,Fail,0
510054,16,20.4375,327.0,2,80.6875,16.57452393735639,41.0,100.0,4,1,4,Pass,0
510266,11,9.090909090909092,100.0,1,72.18181818181819,19.35701978291165,40.0,100.0,4,1,8,Fail,0
511258,8,7.875,63.0,1,74.875,11.805057179022894,60.0,100.0,4,1,4,Pass,0
511350,12,8.333333333333334,100.0,1,63.66666666666666,17.55625877635159,24.0,89.0,3,0,9,Fail,0
511612,11,9.090909090909092,100.0,1,78.54545454545455,11.987596895910496,60.0,100.0,2,0,1,Withdrawn,0
512257,5,5.4,27.0,2,62.2,21.39532659250613,20.0,78.0,4,1,1,Fail,0
512259,14,14.285714285714286,200.0,1,88.21428571428571,5.734339810407513,79.0,97.0,4,2,10,Pass,0
513969,12,8.333333333333334,100.0,1,73.91666666666667,13.468842645981953,54.0,98.0,4,1,4,Withdrawn,0
514504,7,0.0,0.0,1,70.71428571428571,17.408653724219914,40.0,100.0,2,0,2,Withdrawn,0
515426,13,14.23076923076923,185.0,1,65.38461538461539,15.925492198834794,34.0,92.0,3,0,3,Fail,0
515734,11,9.090909090909092,100.0,1,89.0,7.4100668626599395,80.0,100.0,4,1,4,Fail,0
515857,12,8.333333333333334,100.0,1,70.75,12.275483697190916,47.0,90.0,11,1,9,Pass,0
517223,2,7.5,15.0,1,37.5,7.5,30.0,45.0,2,0,1,Fail,0
517416,12,8.333333333333334,100.0,1,68.58333333333333,9.886508764753891,51.0,83.0,4,2,10,Distinction,0
518134,8,22.25,178.0,1,49.625,18.62080489667404,14.0,70.0,1,0,1,Fail,0
518359,4,5.625,22.5,1,66.25,13.442005058770064,43.0,75.0,11,1,9,Distinction,0
519057,12,8.333333333333334,100.0,1,62.833333333333336,14.316850988336164,25.0,85.0,4,1,4,Pass,0
519116,10,9.9,99.0,1,72.5,21.68985938174796,40.0,100.0,1,0,2,Withdrawn,0
519684,10,8.2,82.0,1,88.5,12.603570922560005,64.0,100.0,1,0,5,Withdrawn,0
520077,11,9.090909090909092,100.0,1,70.9090909090909,20.42482689569261,44.0,100.0,4,1,8,Fail,0
521115,10,8.2,82.0,1,88.4,11.968291440301751,69.0,100.0,10,1,9,Pass,0
521292,10,8.2,82.0,1,90.6,9.676776322722349,76.0,100.0,4,1,4,Pass,0
522257,8,7.875,63.0,1,58.5,30.870698080866266,5.0,100.0,11,1,9,Pass,0
522525,3,8.333333333333334,25.0,1,56.66666666666666,13.59738536958076,38.0,70.0,4,1,7,Pass,0
522708,1,12.5,12.5,1,78.0,0.0,78.0,78.0,3,0,1,Fail,0
522754,7,28.571428571428573,200.0,1,40.57142857142857,12.499795916701348,21.0,62.0,4,1,3,Pass,0
523334,10,8.2,82.0,1,82.2,16.09223415191315,52.0,100.0,2,0,1,Withdrawn,0
523762,8,22.25,178.0,1,53.5,20.43281674170255,22.0,94.0,4,2,10,Pass,0
523817,2,15.0,30.0,1,33.0,9.0,24.0,42.0,1,0,1,Withdrawn,0
523872,11,9.272727272727272,102.0,2,81.63636363636364,7.264768372366198,70.0,95.0,4,1,8,Pass,0
523944,12,8.333333333333334,100.0,1,83.25,9.942543269539572,63.0,96.0,4,1,4,Pass,0
524170,11,9.090909090909092,100.0,1,79.63636363636364,14.518156201947,60.0,100.0,1,0,1,Withdrawn,0
524276,12,8.333333333333334,100.0,1,79.33333333333333,11.360262125301317,52.0,99.0,1,0,1,Withdrawn,0
526124,12,8.333333333333334,100.0,1,82.66666666666667,6.761820925033598,71.0,98.0,1,0,1,Withdrawn,0
526741,5,32.0,160.0,1,81.6,12.435433245367852,59.0,94.0,4,1,4,Fail,0
527958,11,9.090909090909092,100.0,1,78.27272727272727,16.93887894267831,60.0,100.0,3,0,2,Withdrawn,0
528290,2,5.5,11.0,1,24.0,14.0,10.0,38.0,1,0,1,Withdrawn,0
528506,11,9.090909090909092,100.0,1,85.27272727272727,11.670404753368157,60.0,100.0,11,1,9,Pass,0
529975,9,9.0,81.0,1,89.22222222222223,8.18912256563924,78.0,100.0,1,0,2,Fail,0
530663,6,11.666666666666666,70.0,1,34.166666666666664,14.252680059865543,10.0,52.0,4,1,4,Pass,0
531896,7,4.0,28.0,1,81.71428571428571,16.79042487094769,60.0,100.0,4,1,4,Fail,0
532440,5,20.0,100.0,1,68.0,33.50223873116541,1.0,85.0,4,1,4,Withdrawn,0
532846,11,9.090909090909092,100.0,1,78.0,10.862780491200215,60.0,100.0,2,0,5,Withdrawn,0
533512,6,7.333333333333333,44.0,1,76.33333333333333,12.578641509408806,61.0,100.0,3,0,2,Withdrawn,0
533689,10,8.2,82.0,1,70.5,19.56144166466265,40.0,100.0,2,0,4,Fail,0
534093,7,28.571428571428573,200.0,1,88.57142857142857,3.288818409491813,84.0,95.0,4,2,10,Pass,0
534733,11,9.090909090909092,100.0,1,84.45454545454545,11.56297882635971,60.0,100.0,4,1,4,Pass,0
535161,11,9.090909090909092,100.0,1,88.0909090909091,11.065544767056686,73.0,100.0,4,2,10,Fail,0
535648,9,5.666666666666667,51.0,1,84.22222222222223,11.477299118770429,72.0,100.0,4,1,1,Pass,0
536276,11,9.090909090909092,100.0,1,85.36363636363636,12.600669010180855,55.0,100.0,4,1,4,Pass,0
537811,2,12.5,25.0,1,89.0,1.0,88.0,90.0,11,2,15,Distinction,0
539451,4,25.0,100.0,1,89.0,8.660254037844387,74.0,94.0,1,1,7,Fail,0
540694,12,8.333333333333334,100.0,1,88.66666666666667,4.249182927993986,82.0,98.0,9,1,7,Withdrawn,0
541040,9,7.111111111111111,64.0,1,72.66666666666667,15.627610892974724,58.0,100.0,1,0,4,Withdrawn,0
541482,11,18.454545454545453,203.0,1,55.63636363636363,18.277023466003964,14.0,83.0,4,2,10,Fail,0
541531,11,9.090909090909092,100.0,1,76.72727272727273,12.461510991783747,60.0,100.0,4,1,4,Pass,0
541708,5,8.6,43.0,1,64.6,25.452701231892853,30.0,100.0,4,1,4,Distinction,0
542167,11,6.818181818181818,75.0,1,61.63636363636363,17.384803851602058,31.0,100.0,4,1,3,Pass,0
542557,14,14.0,196.0,2,56.285714285714285,24.49323105159748,3.0,90.0,11,1,9,Distinction,0
543788,12,8.333333333333334,100.0,1,64.41666666666667,10.012145402238,50.0,81.0,4,2,10,Pass,0
544052,1,5.0,5.0,1,70.0,0.0,70.0,70.0,4,1,8,Pass,0
544267,9,9.0,81.0,1,71.77777777777777,15.156793693315498,40.0,100.0,4,1,4,Pass,0
544319,7,24.428571428571427,171.0,1,38.42857142857143,10.5133539959852,21.0,56.0,0,0,1,Withdrawn,0
544720,9,9.0,81.0,1,80.66666666666667,7.483314773547883,73.0,100.0,2,0,2,Fail,0
545118,1,2.0,2.0,1,70.0,0.0,70.0,70.0,10,1,8,Fail,0
545255,7,26.0,182.0,2,48.85714285714285,20.00306099024826,11.0,73.0,3,1,9,Fail,0
545704,11,9.090909090909092,100.0,1,82.54545454545455,15.340757575009343,55.0,100.0,11,2,7,Pass,0
546139,7,28.571428571428573,200.0,1,52.42857142857143,11.721252283866296,29.0,69.0,2,0,1,Withdrawn,0
546654,14,8.035714285714286,112.5,1,70.42857142857143,8.558323314714379,52.0,81.0,4,2,10,Pass,0
547153,7,28.571428571428573,200.0,1,83.57142857142857,6.499607523472756,73.0,93.0,4,1,7,Fail,0
547612,11,6.818181818181818,75.0,1,74.27272727272727,6.716207115368684,63.0,89.0,4,1,4,Pass,0
548926,1,2.0,2.0,1,43.0,0.0,43.0,43.0,10,0,10,Withdrawn,0
549113,11,9.090909090909092,100.0,1,80.36363636363636,10.110954700654023,67.0,100.0,1,1,7,Withdrawn,0
549439,12,8.333333333333334,100.0,1,72.75,9.670617008926236,58.0,90.0,4,1,4,Fail,0
549687,24,8.333333333333334,200.0,1,70.5,17.50476125705994,43.0,100.0,4,1,4,Pass,0
549706,11,9.090909090909092,100.0,1,88.63636363636364,7.277271307705272,80.0,100.0,11,1,8,Pass,0
549769,13,23.07692307692308,300.0,2,91.6153846153846,7.0660451514861,76.0,100.0,3,0,2,Withdrawn,0
549783,12,8.333333333333334,100.0,1,73.0,17.281975195754296,44.0,98.0,11,2,10,Distinction,0
550393,1,16.0,16.0,1,97.0,0.0,97.0,97.0,2,0,6,Fail,0
550814,9,0.0,0.0,1,86.22222222222223,16.65851652577462,54.0,100.0,3,2,9,Pass,0
551214,12,8.333333333333334,100.0,1,79.66666666666667,6.510674994874869,73.0,98.0,2,2,9,Pass,0
551220,12,18.166666666666668,218.0,1,79.58333333333333,15.81380374511107,46.0,96.0,1,0,1,Fail,0
551332,4,0.0,0.0,1,75.5,16.194134740701646,59.0,100.0,2,0,5,Fail,0
551397,11,9.090909090909092,100.0,1,87.27272727272727,12.976138304181887,62.0,100.0,11,1,9,Pass,0
551772,11,9.090909090909092,100.0,1,80.63636363636364,13.22031994711672,60.0,100.0,4,1,3,Fail,0
552220,5,32.0,160.0,1,80.0,12.393546707863734,58.0,95.0,3,1,3,Fail,0
552666,2,12.5,25.0,1,69.0,3.0,66.0,72.0,2,0,1,Withdrawn,0
552965,4,12.5,50.0,1,66.0,6.6332495807108005,60.0,76.0,4,2,10,Distinction,0
553719,2,12.5,25.0,1,45.0,1.0,44.0,46.0,4,2,10,Distinction,0
554065,3,11.0,33.0,1,9.333333333333334,4.109609335312651,4.0,14.0,4,2,9,Distinction,0
554266,11,9.090909090909092,100.0,1,80.54545454545455,12.99904637316023,60.0,100.0,1,0,1,Withdrawn,0
554459,14,14.285714285714286,200.0,1,73.21428571428571,9.607873047131498,60.0,89.0,2,0,8,Fail,0
554691,24,8.333333333333334,200.0,1,69.79166666666667,16.222358970123786,36.0,98.0,6,1,10,Withdrawn,0
554761,1,5.0,5.0,1,40.0,0.0,40.0,40.0,11,1,9,Fail,0
555498,14,14.285714285714286,200.0,1,55.07142857142857,17.289403384378396,24.0,85.0,11,1,9,Pass,0
555884,3,6.0,18.0,1,38.333333333333336,11.728408057172787,22.0,49.0,4,1,4,Pass,0
555989,8,10.0,80.0,1,69.375,20.517903767198053,41.0,100.0,4,2,10,Distinction,0
556140,5,20.0,100.0,1,52.0,24.2156973882645,35.0,100.0,11,1,8,Pass,0
556440,11,9.090909090909092,100.0,1,68.0909090909091,18.656973083222777,47.0,100.0,9,0,6,Fail,0
556645,12,8.333333333333334,100.0,1,92.16666666666669,5.50504818830458,82.0,100.0,4,1,8,Fail,0
556824,3,8.0,24.0,1,80.33333333333333,14.197026292697906,67.0,100.0,4,1,4,Distinction,0
557608,12,8.333333333333334,100.0,1,89.25,6.417748826496718,74.0,98.0,2,0,1,Withdrawn,0
557650,2,12.5,25.0,1,47.0,1.0,46.0,48.0,11,1,9,Pass,0
557959,7,28.571428571428573,200.0,1,90.42857142857144,8.295560651975988,71.0,97.0,4,1,1,Pass,0
558440,1,5.0,5.0,1,75.0,0.0,75.0,75.0,9,1,8,Withdrawn,0
558463,7,0.0,0.0,1,79.71428571428571,14.159441935272987,60.0,100.0,4,1,7,Pass,0
559225,13,15.153846153846152,197.0,1,75.3076923076923,12.243583031277526,49.0,92.0,2,0,1,Fail,0
559863,3,24.0,72.0,1,81.33333333333333,17.249798710580812,57.0,95.0,11,1,9,Distinction,0
560064,10,8.2,82.0,1,83.5,13.77134706555608,68.0,100.0,4,1,4,Fail,0
560554,10,8.2,82.0,1,90.0,8.567379996241558,80.0,100.0,4,1,4,Fail,0
560879,4,18.75,75.0,1,66.75,18.34904629674251,38.0,88.0,4,2,10,Pass,0
561009,10,8.2,82.0,1,84.8,16.491209779758428,53.0,100.0,11,1,8,Pass,0
561195,1,5.0,5.0,1,58.0,0.0,58.0,58.0,4,2,10,Pass,0
561208,11,9.090909090909092,100.0,1,72.0909090909091,14.49422797627039,58.0,100.0,1,1,12,Pass,0
561476,3,8.0,24.0,1,84.0,2.943920288775949,80.0,87.0,4,2,10,Pass,0
561560,7,28.571428571428573,200.0,1,70.14285714285714,14.505452880393156,47.0,86.0,3,0,2,Fail,0
561826,10,8.2,82.0,1,83.3,16.769317219254937,64.0,100.0,4,1,8,Pass,0
561913,3,13.333333333333334,40.0,1,27.33333333333333,10.208928554075705,15.0,40.0,4,2,9,Pass,0
562884,7,26.142857142857142,183.0,1,66.57142857142857,18.101753213093893,49.0,100.0,4,1,4,Pass,0
563016,11,9.090909090909092,100.0,1,49.27272727272727,18.22630920146583,30.0,100.0,4,2,10,Pass,0
563051,13,14.923076923076923,194.0,1,84.6923076923077,10.170731880363796,56.0,98.0,10,1,7,Pass,0
563321,11,9.090909090909092,100.0,1,81.81818181818181,10.106866988863484,68.0,100.0,3,1,8,Pass,0
564213,4,5.625,22.5,1,64.5,25.441108466417106,24.0,94.0,3,2,10,Pass,0
564714,16,25.0,400.0,2,92.5,5.465802777268863,80.0,100.0,2,0,6,Fail,0
565066,12,8.333333333333334,100.0,1,75.0,11.575836902790217,51.0,94.0,3,0,2,Withdrawn,0
565840,9,9.0,81.0,1,76.55555555555556,16.613990831766603,41.0,100.0,2,1,7,Withdrawn,0
566135,6,6.333333333333333,38.0,1,56.16666666666666,9.208993189027536,43.0,72.0,11,1,9,Pass,0
566447,12,8.333333333333334,100.0,1,79.08333333333333,6.550551291473275,65.0,90.0,4,1,4,Distinction,0
566938,9,22.22222222222222,200.0,1,96.44444444444444,4.297573245736381,88.0,100.0,4,1,4,Distinction,0
566979,12,8.333333333333334,100.0,1,78.5,5.722761571129795,70.0,87.0,4,2,10,Pass,0
567304,3,16.666666666666668,50.0,1,66.66666666666667,18.926759422104524,40.0,82.0,4,2,8,Pass,0
567451,11,9.090909090909092,100.0,1,87.81818181818181,16.021679527316515,55.0,100.0,2,1,7,Withdrawn,0
567597,10,8.2,82.0,1,81.5,18.44586674569672,40.0,100.0,3,1,2,Pass,0
567719,12,8.333333333333334,100.0,1,84.5,9.013878188659971,65.0,98.0,4,1,4,Fail,0
568307,11,6.818181818181818,75.0,1,72.54545454545455,11.547243955819354,57.0,92.0,2,0,1,Withdrawn,0
568948,11,9.090909090909092,100.0,1,78.36363636363636,16.27196544687003,40.0,100.0,4,2,10,Distinction,0
569277,12,8.333333333333334,100.0,1,88.66666666666667,7.542472332656507,68.0,98.0,4,1,4,Pass,0
