id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_date_min,kuz_date_max,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_CMA,kuz_type_Exam,kuz_type_TMA,final_result
611464,1,0.0,0.0,124.0,124.0,1,58.0,0.0,58.0,58.0,0,1,6,Pass
611478,12,8.333333333333334,100.0,19.0,236.0,1,88.25,5.479127059425917,78.0,96.0,0,1,6,Distinction
983970,1,0.0,0.0,61.0,61.0,1,65.0,0.0,65.0,65.0,0,1,6,Pass
1080206,12,8.333333333333334,100.0,19.0,236.0,1,77.08333333333333,12.202857133565985,56.0,98.0,0,1,6,Pass
1103608,10,9.9,99.0,19.0,208.0,1,89.6,7.405403432629448,80.0,100.0,0,1,6,Pass
1282596,4,25.0,100.0,33.0,159.0,1,88.25,10.894379284750462,71.0,99.0,0,0,4,Fail
1346966,3,24.0,72.0,33.0,117.0,1,78.33333333333333,16.579773487261182,55.0,92.0,0,0,1,Withdrawn
1355699,6,12.5,75.0,19.0,236.0,1,78.16666666666667,9.77098880473324,68.0,96.0,0,1,6,Pass
1375851,9,0.0,0.0,61.0,229.0,1,91.88888888888889,8.184598604756843,80.0,100.0,0,1,6,Pass
1449692,12,8.333333333333334,100.0,19.0,236.0,1,78.33333333333333,8.269757486703519,66.0,93.0,0,1,6,Pass
1485105,4,25.0,100.0,33.0,159.0,1,59.0,8.916277250063505,49.0,71.0,0,0,1,Fail
1497480,9,0.0,0.0,61.0,229.0,1,87.77777777777777,12.933829696469795,60.0,100.0,0,0,3,Fail
1507503,4,6.25,25.0,19.0,236.0,1,93.0,3.3166247903554016,90.0,98.0,0,1,6,Pass
1509881,4,0.0,0.0,61.0,229.0,1,78.75,13.404756618454513,65.0,100.0,0,1,6,Fail
1522631,7,28.571428571428573,200.0,20.0,195.0,1,74.42857142857143,10.567566862232534,51.0,85.0,0,1,6,Fail
1530521,4,29.5,118.0,18.0,214.0,1,57.75,14.939461168328663,34.0,71.0,0,1,6,Pass
1563203,2,22.0,44.0,33.0,68.0,1,72.0,2.0,70.0,74.0,0,0,3,Fail
1569426,9,22.22222222222222,200.0,18.0,214.0,1,98.88888888888889,1.4487116456005886,96.0,100.0,0,1,6,Pass
1580084,1,10.0,10.0,25.0,25.0,1,58.0,0.0,58.0,58.0,0,0,4,Fail
1581243,5,14.6,73.0,47.0,208.0,1,67.6,16.620469307453387,55.0,100.0,0,1,5,Pass
1610188,11,9.090909090909092,100.0,19.0,208.0,1,85.0909090909091,12.250822202125828,60.0,100.0,0,0,3,Fail
1644266,11,9.090909090909092,100.0,19.0,208.0,1,85.18181818181819,12.028890841471338,64.0,100.0,0,0,3,Withdrawn
1679727,1,0.0,0.0,19.0,19.0,1,1.0,0.0,1.0,1.0,0,1,6,Pass
1679862,5,15.0,75.0,19.0,236.0,1,62.4,12.370933675353692,42.0,78.0,0,0,1,Fail
1684787,7,28.571428571428573,200.0,20.0,195.0,1,72.71428571428571,11.259463140136019,55.0,88.0,0,1,9,Withdrawn
1687996,12,8.333333333333334,100.0,19.0,236.0,1,73.5,6.873863542433762,65.0,89.0,0,0,9,Withdrawn
1689069,12,8.333333333333334,100.0,19.0,236.0,1,73.66666666666667,11.995369476964388,54.0,95.0,0,1,6,Pass
1713615,5,20.0,100.0,19.0,201.0,1,72.0,18.633303518163384,42.0,100.0,0,1,6,Distinction
1716492,4,18.75,75.0,19.0,131.0,1,73.25,21.695333599647643,37.0,94.0,0,1,5,Fail
1721891,9,0.0,0.0,61.0,229.0,1,77.22222222222223,18.425693279752224,50.0,100.0,0,1,6,Fail
1723019,4,3.125,12.5,24.0,241.0,2,68.0,5.099019513592786,60.0,74.0,0,1,5,Fail
1753235,9,0.0,0.0,61.0,229.0,1,84.11111111111111,18.064356829245845,60.0,100.0,0,0,4,Withdrawn
1756165,11,9.090909090909092,100.0,12.0,194.0,1,83.72727272727273,8.955352986199822,71.0,100.0,0,1,6,Pass
1766513,7,0.0,0.0,61.0,229.0,1,70.0,15.811388300841896,55.0,100.0,0,1,6,Withdrawn
1777511,9,9.0,81.0,12.0,152.0,1,93.55555555555556,6.499762578759848,83.0,100.0,0,1,6,Pass
1782581,4,25.0,100.0,33.0,159.0,1,72.0,4.183300132670377,68.0,79.0,0,0,3,Withdrawn
1818677,2,4.5,9.0,18.0,67.0,1,71.0,18.0,53.0,89.0,0,0,5,Withdrawn
1819994,9,0.0,0.0,61.0,229.0,1,88.22222222222223,18.431722520202186,40.0,100.0,0,1,6,Withdrawn
1835411,10,8.2,82.0,19.0,208.0,1,69.2,25.922191265400386,40.0,100.0,0,1,6,Distinction
1847481,12,8.333333333333334,100.0,24.0,241.0,1,90.08333333333333,4.906769700005178,79.0,98.0,0,1,5,Pass
1868389,8,26.25,210.0,20.0,195.0,1,42.625,18.58048371275624,12.0,65.0,0,0,1,Fail
1874363,7,28.571428571428573,200.0,20.0,195.0,1,67.71428571428571,8.87555689543375,49.0,76.0,0,1,6,Pass
1887928,12,8.333333333333334,100.0,19.0,236.0,1,70.08333333333333,11.206087135520983,50.0,92.0,0,1,6,Pass
1894634,12,8.333333333333334,100.0,24.0,227.0,1,60.166666666666664,10.853826770109958,44.0,80.0,0,1,5,Pass
1901764,11,6.818181818181818,75.0,19.0,236.0,1,71.63636363636364,13.130621582411695,47.0,87.0,0,1,7,Withdrawn
1903477,1,0.0,0.0,61.0,61.0,1,43.0,0.0,43.0,43.0,0,1,5,Pass
1963677,4,25.0,100.0,33.0,159.0,1,70.5,12.093386622447824,52.0,85.0,0,1,6,Pass
1982833,12,8.333333333333334,100.0,19.0,236.0,1,86.66666666666667,4.938510796676348,74.0,92.0,0,0,4,Fail
2014252,11,19.818181818181817,218.0,18.0,166.0,2,50.63636363636363,24.484773477232846,10.0,79.0,0,0,11,Withdrawn
2032882,1,10.0,10.0,25.0,25.0,1,63.0,0.0,63.0,63.0,0,1,10,Withdrawn
2034802,9,24.0,216.0,25.0,261.0,2,69.11111111111111,16.789179348910313,42.0,94.0,0,1,6,Distinction
2039190,2,12.5,25.0,24.0,52.0,1,75.0,1.0,74.0,76.0,0,1,6,Withdrawn
2039810,4,25.0,100.0,33.0,159.0,1,81.0,8.12403840463596,71.0,93.0,0,1,10,Withdrawn
2043916,4,25.0,100.0,33.0,159.0,1,89.25,2.7726341266023553,87.0,94.0,0,0,2,Withdrawn
2045139,12,8.333333333333334,100.0,19.0,236.0,1,73.91666666666667,11.693718636753475,47.0,94.0,0,0,2,Withdrawn
2046628,12,8.333333333333334,100.0,19.0,236.0,1,77.16666666666667,10.204846343227754,63.0,98.0,0,0,2,Withdrawn
2068627,1,12.5,12.5,24.0,24.0,1,38.0,0.0,38.0,38.0,0,0,1,Withdrawn
2089582,10,8.2,82.0,19.0,208.0,1,86.8,9.162968951164247,76.0,100.0,0,1,6,Pass
2098405,2,12.5,25.0,24.0,52.0,1,65.0,11.0,54.0,76.0,0,1,6,Pass
2112088,4,25.0,100.0,33.0,159.0,1,85.5,4.499999999999999,80.0,92.0,0,1,6,Pass
2134578,11,9.090909090909092,100.0,19.0,208.0,1,89.45454545454545,10.351667730051451,72.0,100.0,0,1,8,Withdrawn
2157412,11,9.090909090909092,100.0,19.0,208.0,1,70.81818181818181,15.313797592178593,40.0,100.0,0,1,6,Pass
2175266,11,9.090909090909092,100.0,19.0,208.0,1,74.45454545454545,12.550723531216232,57.0,100.0,0,0,4,Withdrawn
2195479,11,9.090909090909092,100.0,19.0,208.0,1,83.0,13.2664991614216,52.0,100.0,0,0,3,Withdrawn
2198952,2,7.5,15.0,20.0,41.0,1,50.0,10.0,40.0,60.0,0,1,5,Pass
2198970,11,9.090909090909092,100.0,12.0,194.0,1,86.81818181818181,11.471848403161708,70.0,100.0,2,0,6,Withdrawn
2204293,21,14.285714285714286,300.0,18.0,236.0,2,91.38095238095238,7.026996855503511,70.0,100.0,0,1,6,Pass
2215898,4,25.0,100.0,33.0,166.0,1,95.5,1.6583123951776995,93.0,97.0,0,1,6,Pass
2239650,11,9.090909090909092,100.0,19.0,208.0,1,88.0909090909091,10.966515527272891,75.0,100.0,0,1,6,Distinction
2252750,4,6.25,25.0,19.0,96.0,1,75.5,18.567444627627143,48.0,100.0,0,1,6,Pass
2282040,4,6.25,25.0,19.0,96.0,1,78.0,14.560219778561038,60.0,100.0,0,1,6,Pass
2284294,12,8.333333333333334,100.0,19.0,236.0,1,78.25,6.273289939630295,71.0,90.0,0,1,6,Distinction
2289847,9,0.0,0.0,61.0,229.0,1,92.77777777777777,11.81127312526072,65.0,100.0,0,1,6,Pass
2292724,4,18.75,75.0,19.0,131.0,1,67.0,18.533752992850637,42.0,94.0,0,1,6,Pass
2296163,5,20.0,100.0,19.0,201.0,1,40.6,20.83842604420977,1.0,62.0,0,1,6,Pass
2314761,6,30.0,180.0,25.0,261.0,1,84.66666666666667,5.79271573232759,76.0,92.0,0,1,8,Withdrawn
2325606,10,7.5,75.0,19.0,236.0,1,65.0,14.359665734271115,41.0,90.0,0,0,4,Withdrawn
2327045,8,12.75,102.0,18.0,236.0,2,86.625,9.299697575727931,72.0,100.0,0,1,6,Pass
2336922,2,22.0,44.0,33.0,68.0,1,79.5,5.5,74.0,85.0,0,1,6,Withdrawn
2337441,9,25.0,225.0,18.0,207.0,2,88.33333333333333,12.046207333061767,67.0,100.0,0,0,1,Fail
2340230,7,0.0,0.0,61.0,229.0,1,42.285714285714285,22.920448049187655,0.0,80.0,0,1,8,Pass
2342399,13,23.076923076923077,300.0,18.0,207.0,2,85.0,11.838658967714467,58.0,100.0,0,1,6,Pass
2355555,10,9.9,99.0,19.0,208.0,1,71.8,14.695577566057075,53.0,100.0,0,0,1,Fail
2356801,6,10.166666666666666,61.0,19.0,131.0,1,35.833333333333336,23.48344570590573,0.0,60.0,0,1,6,Pass
2359191,9,0.0,0.0,61.0,229.0,1,83.33333333333333,13.944333775567925,60.0,100.0,0,1,6,Pass
2366024,4,18.75,75.0,19.0,131.0,1,55.0,20.80865204668481,24.0,74.0,0,0,4,Fail
2375627,11,9.090909090909092,100.0,19.0,208.0,1,85.36363636363636,13.646662777348823,65.0,100.0,0,1,6,Withdrawn
2377769,7,28.571428571428573,200.0,25.0,261.0,1,84.71428571428571,9.066646658641387,71.0,96.0,0,1,6,Withdrawn
2382048,7,0.0,0.0,61.0,229.0,1,84.28571428571429,14.249955245185715,65.0,100.0,0,1,5,Distinction
2383036,9,0.0,0.0,61.0,229.0,1,84.44444444444444,15.535701615677292,55.0,100.0,0,1,6,Withdrawn
2388030,1,10.0,10.0,25.0,25.0,1,75.0,0.0,75.0,75.0,0,0,4,Fail
2404530,9,0.0,0.0,61.0,229.0,1,91.11111111111111,10.21376461713902,75.0,100.0,0,0,1,Fail
2416024,9,0.0,0.0,61.0,222.0,1,56.77777777777778,31.07617085584593,0.0,100.0,0,1,6,Fail
2430070,12,20.666666666666668,248.0,18.0,261.0,2,86.25,5.889609494694874,76.0,94.0,0,1,6,Pass
2430405,9,9.0,81.0,12.0,194.0,1,79.25,13.12202347201071,60.0,100.0,0,1,4,Pass
2434369,4,18.75,75.0,19.0,131.0,1,44.25,33.07850510527947,0.0,80.0,0,1,6,Distinction
2437065,2,10.5,21.0,20.0,33.0,2,53.5,8.5,45.0,62.0,0,1,5,Distinction
2446109,1,0.0,0.0,19.0,19.0,1,100.0,0.0,100.0,100.0,0,1,6,Pass
2452902,7,0.0,0.0,61.0,229.0,1,79.85714285714286,18.16140783898312,57.0,100.0,0,1,8,Withdrawn
2457907,7,28.571428571428573,200.0,25.0,261.0,1,80.14285714285714,11.153840740538934,58.0,92.0,0,1,4,Pass
2461936,9,22.22222222222222,200.0,18.0,214.0,1,82.88888888888889,10.49279588251381,64.0,100.0,0,1,4,Pass
2472145,9,0.0,0.0,61.0,229.0,1,87.77777777777777,14.163943093313291,65.0,100.0,0,1,6,Pass
2473456,1,0.0,0.0,61.0,61.0,1,63.0,0.0,63.0,63.0,0,1,6,Pass
2474436,2,6.25,12.5,24.0,227.0,1,58.5,7.5,51.0,66.0,0,0,1,Fail
2477052,11,9.090909090909092,100.0,19.0,208.0,1,85.27272727272727,8.66645475477308,71.0,100.0,0,1,6,Pass
2477792,5,20.4,102.0,18.0,159.0,2,75.4,23.44866733953126,30.0,97.0,0,0,4,Withdrawn
2485582,15,10.0,150.0,19.0,241.0,1,66.2,14.842281944948134,37.0,91.0,0,1,6,Distinction
2494999,12,8.333333333333334,100.0,19.0,236.0,1,67.41666666666667,7.66440183938418,49.0,78.0,0,1,6,Fail
2505859,7,28.571428571428573,200.0,25.0,261.0,1,85.0,12.950455038889006,62.0,100.0,0,1,5,Pass
2520868,9,0.0,0.0,61.0,229.0,1,87.22222222222223,12.272623352430287,65.0,100.0,0,1,6,Pass
2540195,12,8.333333333333334,100.0,24.0,227.0,1,77.0,8.944271909999156,60.0,95.0,0,0,6,Fail
2542803,6,30.0,180.0,25.0,261.0,1,51.333333333333336,17.403703309608815,21.0,68.0,0,0,11,Withdrawn
2546792,12,8.333333333333334,100.0,19.0,236.0,1,85.33333333333333,6.485025486114572,74.0,97.0,0,0,1,Withdrawn
2546976,3,10.0,30.0,19.0,110.0,1,39.0,29.87752778706208,1.0,74.0,0,0,2,Withdrawn
2547032,5,9.6,48.0,18.0,144.0,1,76.6,16.144348856488453,52.0,94.0,0,0,3,Withdrawn
2550054,3,16.666666666666668,50.0,19.0,96.0,1,74.66666666666667,10.370899457402698,60.0,82.0,0,1,5,Fail
2552672,11,21.818181818181817,240.0,18.0,261.0,2,88.36363636363636,3.2550025072669366,82.0,92.0,0,1,6,Pass
2556345,6,29.166666666666668,175.0,20.0,146.0,1,78.16666666666667,14.859527433789928,56.0,93.0,0,0,4,Fail
2560868,3,13.333333333333334,40.0,25.0,74.0,1,76.33333333333333,5.79271573232759,70.0,84.0,0,1,4,Pass
2561282,7,28.571428571428573,200.0,25.0,241.0,1,74.14285714285714,9.341590128155325,60.0,91.0,0,0,1,Fail
2561811,7,28.571428571428573,200.0,20.0,195.0,1,77.0,10.19803902718557,67.0,95.0,0,1,10,Withdrawn
2569051,1,0.0,0.0,19.0,19.0,1,100.0,0.0,100.0,100.0,0,1,5,Fail
2569416,6,30.0,180.0,25.0,261.0,1,77.66666666666667,9.46337971105226,59.0,90.0,0,1,4,Distinction
2569653,16,25.0,400.0,18.0,261.0,2,51.125,14.37391300238039,19.0,70.0,0,0,1,Fail
2570253,4,25.0,100.0,33.0,159.0,1,75.25,0.82915619758885,74.0,76.0,0,1,5,Pass
2577480,9,0.0,0.0,61.0,229.0,1,81.11111111111111,16.120686809496565,50.0,100.0,0,0,4,Withdrawn
2581779,12,8.333333333333334,100.0,19.0,236.0,1,76.66666666666667,20.713656257540713,25.0,100.0,0,1,6,Pass
2585270,7,28.571428571428573,200.0,20.0,195.0,1,78.85714285714286,9.38735580339809,64.0,95.0,0,1,4,Withdrawn
2588379,5,20.0,100.0,19.0,201.0,1,46.4,23.328951969602063,1.0,65.0,0,0,1,Fail
2588655,12,8.333333333333334,100.0,19.0,236.0,1,90.75,4.511559227879722,81.0,97.0,0,1,8,Withdrawn
2589096,9,10.88888888888889,98.0,19.0,208.0,1,76.0,10.066445913694333,63.0,100.0,0,0,2,Withdrawn
2606871,13,23.076923076923077,300.0,18.0,207.0,2,98.3076923076923,2.014738592878276,94.0,100.0,0,0,4,Withdrawn
2612561,4,25.0,100.0,33.0,159.0,1,91.25,4.4370598373247105,86.0,97.0,0,1,6,Pass
2613296,9,0.0,0.0,61.0,229.0,1,93.33333333333333,9.7182531580755,75.0,100.0,0,1,5,Pass
2615169,7,28.571428571428573,200.0,25.0,261.0,1,77.66666666666667,7.6303487615064,68.0,90.0,0,1,10,Withdrawn
2615761,11,9.090909090909092,100.0,12.0,194.0,1,87.72727272727273,13.101637018402833,62.0,100.0,0,0,6,Fail
2618352,9,0.0,0.0,61.0,229.0,1,68.77777777777777,22.655770801658548,20.0,100.0,0,0,1,Withdrawn
2624040,7,8.857142857142858,62.0,19.0,131.0,1,66.85714285714286,14.14646418648815,54.0,100.0,0,1,6,Pass
2627449,7,28.571428571428573,200.0,25.0,261.0,1,77.14285714285714,20.20204071324459,29.0,95.0,0,1,6,Pass
2631225,11,9.090909090909092,100.0,19.0,208.0,1,83.18181818181819,8.600403603829317,75.0,100.0,0,0,3,Withdrawn
2635163,8,0.0,0.0,61.0,229.0,1,75.0,16.77050983124842,55.0,100.0,0,1,6,Pass
2643555,8,0.0,0.0,61.0,229.0,1,81.25,15.958931668504631,60.0,100.0,0,1,6,Pass
2646291,9,0.0,0.0,61.0,229.0,1,64.77777777777777,15.711126826960552,40.0,100.0,0,1,6,Pass
2648317,8,0.0,0.0,61.0,229.0,1,83.5,17.37814719698277,60.0,100.0,0,0,3,Withdrawn
2658898,7,28.571428571428573,200.0,25.0,241.0,1,23.857142857142858,13.653137487966132,0.0,47.0,0,1,6,Pass
2662178,13,23.076923076923077,300.0,18.0,207.0,2,70.92307692307692,19.177156035488355,38.0,98.0,0,1,5,Pass
2663010,9,0.0,0.0,61.0,229.0,1,83.77777777777777,15.382369256737315,60.0,100.0,0,1,5,Pass
2668945,15,26.133333333333333,392.0,18.0,261.0,2,65.8,14.157212531662674,38.0,88.0,0,1,9,Withdrawn
2671469,1,5.0,5.0,19.0,19.0,1,65.0,0.0,65.0,65.0,0,1,5,Pass
2677097,4,12.5,50.0,24.0,227.0,1,70.25,6.179603547154137,64.0,80.0,0,1,6,Withdrawn
2681471,4,25.0,100.0,33.0,159.0,1,64.5,9.630680142129112,51.0,77.0,0,0,4,Withdrawn
2688422,5,8.6,43.0,12.0,82.0,1,61.0,20.591260281974,40.0,100.0,0,0,1,Withdrawn
2692186,8,12.25,98.0,18.0,165.0,2,63.125,24.28702071065943,15.0,94.0,0,1,5,Pass
2695608,4,10.0,40.0,18.0,102.0,1,37.75,20.07952937695503,11.0,60.0,0,1,6,Pass
8462,9,22.22222222222222,200.0,18.0,207.0,1,91.0,6.582805886043833,80.0,100.0,0,0,7,Withdrawn
27417,4,25.0,100.0,33.0,166.0,1,88.5,6.422616289332564,78.0,95.0,0,0,8,Withdrawn
27935,5,20.0,100.0,19.0,215.0,1,76.8,6.43117407632541,70.0,88.0,0,0,4,Fail
28046,16,25.0,400.0,18.0,261.0,2,77.0,12.444878464653645,52.0,94.0,0,1,6,Fail
30549,10,8.2,82.0,12.0,194.0,1,80.7,16.075136080294932,60.0,100.0,0,0,1,Fail
31173,7,0.0,0.0,117.0,222.0,1,79.28571428571429,16.130842558051736,55.0,100.0,0,1,6,Fail
33387,13,20.76923076923077,270.0,18.0,261.0,2,74.92307692307692,16.661616591904316,45.0,100.0,0,0,3,Withdrawn
33681,4,25.0,100.0,33.0,159.0,1,89.25,3.6996621467371855,84.0,94.0,0,0,7,Withdrawn
33897,7,0.0,0.0,61.0,229.0,1,76.71428571428571,16.942881233420596,55.0,100.0,0,0,4,Withdrawn
33930,9,0.0,0.0,61.0,229.0,1,85.0,18.257418583505537,50.0,100.0,0,1,5,Pass
34087,13,23.076923076923077,300.0,18.0,207.0,2,70.53846153846153,16.05574608196457,40.0,95.0,0,0,7,Withdrawn
39411,1,0.0,0.0,61.0,61.0,1,70.0,0.0,70.0,70.0,0,0,1,Fail
39427,1,10.0,10.0,25.0,25.0,1,49.0,0.0,49.0,49.0,0,0,1,Withdrawn
40184,7,28.571428571428573,200.0,25.0,261.0,1,94.0,3.1167748898959178,91.0,100.0,0,1,6,Distinction
40563,8,26.125,209.0,25.0,261.0,2,53.5,11.916375287812984,30.0,72.0,0,1,6,Pass
42818,2,6.25,12.5,19.0,236.0,1,81.5,4.5,77.0,86.0,0,0,1,Fail
47063,13,20.76923076923077,270.0,18.0,261.0,2,72.76923076923077,18.82777754012915,35.0,100.0,0,0,4,Withdrawn
48152,2,4.5,9.0,18.0,67.0,1,50.0,0.0,50.0,50.0,0,1,5,Pass
50610,3,8.0,24.0,12.0,47.0,1,54.0,10.677078252031311,39.0,63.0,0,0,3,Fail
51163,4,6.25,25.0,19.0,236.0,1,62.5,14.603081866510234,38.0,75.0,0,1,6,Pass
57227,16,12.5,200.0,24.0,241.0,2,83.625,6.431125484703283,75.0,96.0,0,1,5,Pass
57818,11,9.090909090909092,100.0,19.0,208.0,1,77.45454545454545,15.956552580301734,40.0,100.0,0,1,6,Pass
59275,11,9.090909090909092,100.0,19.0,236.0,1,79.18181818181819,9.989250420674322,53.0,91.0,0,0,4,Fail
59370,13,23.076923076923077,300.0,18.0,207.0,2,67.84615384615384,13.833327392408597,47.0,87.0,0,1,6,Pass
63566,4,9.5,38.0,40.0,82.0,1,74.5,17.168284713389397,56.0,100.0,0,1,6,Fail
63856,16,25.0,400.0,18.0,261.0,2,89.5,6.304760106459245,70.0,98.0,0,1,6,Pass
66047,5,20.4,102.0,18.0,159.0,2,68.4,25.663982543634962,20.0,87.0,0,0,1,Withdrawn
66577,6,30.0,180.0,25.0,241.0,1,60.666666666666664,15.238839267549947,41.0,79.0,0,0,3,Fail
67471,13,23.076923076923077,300.0,18.0,214.0,2,75.84615384615384,15.496134276483051,44.0,100.0,0,1,6,Pass
67505,5,20.0,100.0,19.0,215.0,1,82.8,2.2271057451320084,81.0,86.0,0,0,4,Fail
68011,7,0.0,0.0,61.0,229.0,1,91.85714285714286,10.315433256306113,72.0,100.0,0,0,2,Withdrawn
68376,8,25.25,202.0,18.0,261.0,2,71.625,18.158589565271853,35.0,100.0,0,1,5,Pass
71209,4,25.0,100.0,33.0,159.0,1,36.5,22.555487137279922,0.0,58.0,0,1,6,Pass
74502,6,24.5,147.0,18.0,214.0,1,77.33333333333333,21.9823161250634,32.0,100.0,0,1,5,Pass
77241,4,29.5,118.0,18.0,207.0,1,34.5,22.017038856303994,10.0,70.0,0,0,3,Withdrawn
78170,7,28.571428571428573,200.0,25.0,261.0,1,80.85714285714286,7.0189248551647125,66.0,91.0,0,1,6,Fail
82088,11,9.090909090909092,100.0,19.0,208.0,1,89.45454545454545,10.334088659855402,71.0,100.0,0,0,3,Fail
83588,6,16.666666666666668,100.0,25.0,207.0,1,79.66666666666667,6.548960901462833,68.0,88.0,0,0,4,Fail
84605,11,9.090909090909092,100.0,19.0,208.0,1,92.27272727272727,8.214077816782922,77.0,100.0,0,1,7,Withdrawn
85325,9,8.333333333333334,75.0,24.0,227.0,1,75.66666666666667,14.134276698076128,51.0,92.0,0,0,1,Withdrawn
89188,3,16.666666666666668,50.0,19.0,96.0,1,42.0,10.708252269472673,30.0,56.0,0,1,6,Pass
89727,2,12.5,25.0,19.0,47.0,1,62.0,10.0,52.0,72.0,0,0,5,Fail
90979,3,0.0,0.0,61.0,222.0,1,68.66666666666667,8.956685895029603,60.0,81.0,0,0,4,Fail
91354,4,25.0,100.0,33.0,159.0,1,78.5,9.733961166965893,69.0,91.0,0,0,2,Withdrawn
92391,14,7.142857142857143,100.0,19.0,229.0,2,86.21428571428571,8.00159422890724,75.0,100.0,0,0,5,Fail
102850,4,29.25,117.0,18.0,207.0,1,73.5,14.0089257261219,50.0,87.0,0,1,6,Pass
103800,1,0.0,0.0,61.0,61.0,1,50.0,0.0,50.0,50.0,0,1,6,Pass
104643,12,8.333333333333334,100.0,19.0,236.0,1,66.25,10.863739380771861,49.0,82.0,0,1,6,Pass
104772,1,0.0,0.0,19.0,19.0,1,100.0,0.0,100.0,100.0,0,0,7,Withdrawn
108789,12,8.333333333333334,100.0,19.0,236.0,1,70.08333333333333,7.052875694038254,58.0,82.0,0,0,1,Fail
111548,7,0.0,0.0,166.0,222.0,1,78.28571428571429,18.986568829527027,40.0,100.0,0,0,4,Withdrawn
111926,12,8.333333333333334,100.0,19.0,236.0,1,83.83333333333333,7.4143254731784065,71.0,94.0,0,1,7,Fail
114558,12,8.333333333333334,100.0,24.0,227.0,1,92.5,3.8622100754188238,86.0,99.0,0,1,5,Pass
120999,2,22.0,44.0,33.0,68.0,1,59.0,8.0,51.0,67.0,0,1,6,Pass
122739,7,28.571428571428573,200.0,25.0,261.0,1,74.28571428571429,7.941109776964166,62.0,84.0,0,0,5,Fail
123497,10,7.5,75.0,24.0,227.0,1,73.6,18.342300837135998,24.0,92.0,0,0,2,Fail
123957,4,25.0,100.0,33.0,152.0,1,80.25,6.098155458825235,70.0,86.0,0,0,7,Withdrawn
124006,6,0.0,0.0,61.0,229.0,1,77.5,11.98262631201246,60.0,100.0,0,1,5,Pass
127988,9,0.0,0.0,61.0,222.0,1,78.55555555555556,13.124287164651909,60.0,100.0,0,1,4,Pass
128656,3,24.0,72.0,33.0,159.0,1,50.0,10.677078252031311,41.0,65.0,0,1,4,Pass
128965,11,9.090909090909092,100.0,19.0,208.0,1,71.36363636363636,12.352936546518563,58.0,100.0,0,1,5,Withdrawn
130467,12,8.333333333333334,100.0,24.0,241.0,1,89.91666666666667,4.329325069286846,83.0,96.0,0,1,6,Pass
132401,4,6.25,25.0,19.0,236.0,1,84.5,6.726812023536856,73.0,90.0,0,1,4,Fail
135385,11,9.090909090909092,100.0,19.0,208.0,1,80.27272727272727,13.150118624358898,60.0,100.0,0,1,6,Pass
138715,8,0.0,0.0,61.0,229.0,1,90.0,10.0,80.0,100.0,0,0,7,Withdrawn
139843,5,20.0,100.0,19.0,201.0,1,64.8,33.180717291824784,1.0,95.0,0,0,2,Fail
140807,9,0.0,0.0,61.0,229.0,1,82.22222222222223,17.96773514310692,55.0,100.0,0,1,6,Pass
141301,1,5.0,5.0,19.0,19.0,1,49.0,0.0,49.0,49.0,0,0,1,Withdrawn
144895,12,8.333333333333334,100.0,24.0,241.0,1,86.58333333333333,4.957457905911951,77.0,93.0,0,1,6,Pass
146485,2,11.25,22.5,25.0,53.0,1,61.0,7.0,54.0,68.0,0,1,6,Fail
146666,1,0.0,0.0,229.0,229.0,1,80.0,0.0,80.0,80.0,0,1,6,Fail
148008,4,25.0,100.0,33.0,159.0,1,78.25,3.897114317029974,76.0,85.0,0,0,4,Fail
156783,7,28.571428571428573,200.0,25.0,261.0,1,81.57142857142857,11.950578501922498,57.0,97.0,0,1,6,Pass
157310,4,25.0,100.0,33.0,152.0,1,77.5,7.22841614740048,69.0,88.0,0,1,6,Withdrawn
158611,4,25.0,100.0,33.0,152.0,1,89.75,3.8971143170299753,86.0,96.0,0,1,6,Pass
162337,12,8.333333333333334,100.0,19.0,236.0,1,79.0,7.094598884597588,71.0,99.0,0,0,2,Fail
164935,7,28.571428571428573,200.0,20.0,195.0,1,81.28571428571429,9.035079029052513,68.0,98.0,0,1,6,Pass
165178,12,8.333333333333334,100.0,19.0,236.0,1,72.33333333333333,8.369919686326476,61.0,89.0,0,1,6,Withdrawn
169079,11,9.090909090909092,100.0,19.0,208.0,1,87.27272727272727,13.01112048204716,63.0,100.0,0,1,6,Distinction
173370,11,9.090909090909092,100.0,19.0,208.0,1,86.63636363636364,12.426311727157657,60.0,100.0,0,1,6,Pass
177354,12,8.333333333333334,100.0,19.0,236.0,1,75.0,6.757711644237763,63.0,86.0,0,1,6,Pass
178020,12,8.333333333333334,100.0,19.0,236.0,1,95.58333333333333,2.0598678490513773,92.0,100.0,0,1,5,Pass
179718,13,15.615384615384615,203.0,18.0,159.0,2,56.61538461538461,24.301118877496666,2.0,100.0,0,0,3,Fail
179904,12,8.333333333333334,100.0,24.0,241.0,1,79.83333333333333,6.148622248565566,68.0,92.0,0,0,3,Fail
180651,10,8.2,82.0,12.0,194.0,1,79.0,14.737706741552431,60.0,100.0,0,1,6,Pass
188875,9,0.0,0.0,61.0,229.0,1,92.33333333333333,11.15546702045434,71.0,100.0,0,0,1,Fail
191445,4,25.0,100.0,33.0,159.0,1,88.5,4.8218253804964775,81.0,94.0,0,1,5,Fail
